id,condition,Gefen1,Gefen1-quantised,Gefen2,Gefen2-quantised,Gefen3,Gefen3-quantised,Gefen4,Gefen4-quantised,attention3,attention3-quantised,Gefen5,Gefen5-quantised,score
5ec09086458560104eb43971,No-ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,24
5f1c55c8ea92af4d99d03137,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,28
60c8a4966f7db761d803317f,No-ToM,Agree,6,Strongly Agree,7,Slightly Disagree,3,Neither Agree Nor Disagree,4,Strongly Agree,7,Agree,6,26
5fdc9fe2c5f99b233d7e8c20,No-ToM,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,Strongly Agree,7,Agree,6,29
609c054972a9f485152f08d0,ToM,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,21
5f9ee2450d07574bfe3550ae,No-ToM,Agree,6,Agree,6,Strongly Agree,7,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,31
600027a01fbe4201688c506c,No-ToM,Slightly Disagree,3,Disagree,2,Neither Agree Nor Disagree,4,Disagree,2,Strongly Agree,7,Slightly Disagree,3,14
60107a5f8ab43b3c6c7d11b3,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
6091bb8f49ce0d522b2c8c6d,ToM,Slightly Agree,5,Slightly Agree,5,Disagree,2,Slightly Disagree,3,Strongly Agree,7,Agree,6,21
5c8f70a02675ca0001daf60a,No-ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,26
60b3d033ac7ecba4607900fc,No-ToM,Slightly Disagree,3,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,21
6056333c2cf1906efc60ead9,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Agree,6,22
605342c9fd06574bc7c050a1,No-ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
605bc1bfc820cec5364b4812,ToM,Slightly Disagree,3,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,25
5fc1a39a9c39d72827b3604c,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Agree,6,Agree,6,26
60ae8b24fa0c669bf3e446c4,ToM,Agree,6,Slightly Agree,5,Slightly Disagree,3,Slightly Disagree,3,Strongly Agree,7,Agree,6,23
60662363a87cfcb1d2dc6ff7,ToM,Slightly Disagree,3,Neither Agree Nor Disagree,4,Slightly Disagree,3,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,19
5d80a878ec33500001aaaa94,ToM,Disagree,2,Slightly Disagree,3,Disagree,2,Disagree,2,Strongly Agree,7,Slightly Disagree,3,12
6083fe6ac62d63cb50fc2150,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Agree,6,Strongly Agree,7,Agree,6,28
5ec9601a2a5cfa07d72dc1d4,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,21
60395d97cc8c634852755921,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,28
6003a4d15db9c84939fe58c0,No-ToM,Agree,6,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Strongly Agree,7,Agree,6,25
5f037c283e4a64580187b2c6,No-ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
5dcc499cb88ed1000ad81605,ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,28
5e6648b63b92cf3bbdb7ab5f,No-ToM,Disagree,2,Slightly Disagree,3,Disagree,2,Slightly Disagree,3,Strongly Disagree,1,Slightly Disagree,3,13
60bb3cbbc94cc4aee371dde2,No-ToM,Slightly Disagree,3,Disagree,2,Slightly Agree,5,Disagree,2,Strongly Agree,7,Neither Agree Nor Disagree,4,16
5cc555d346fb4500171c0a9e,ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Disagree,3,22
5fbf79278fabf61f1042c188,No-ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,28
5e9ef98efd3a6a04a1c3c525,No-ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
5fc0c74abaacbc5a8a41c21f,ToM,Agree,6,Neither Agree Nor Disagree,4,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
5f917de67babc307ff2f3ad6,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,28
60588947eeb9103d50735c83,ToM,Agree,6,Agree,6,Slightly Disagree,3,Slightly Disagree,3,Strongly Agree,7,Agree,6,24
6007077d37aea212c1119208,No-ToM,Disagree,2,Slightly Disagree,3,Slightly Disagree,3,Strongly Disagree,1,Slightly Agree,5,Disagree,2,11
5de5a646047da35338baeede,No-ToM,Slightly Disagree,3,Neither Agree Nor Disagree,4,Disagree,2,Slightly Disagree,3,Strongly Agree,7,Slightly Disagree,3,15
5d909c555146de0019a80c41,ToM,Disagree,2,Slightly Disagree,3,Strongly Disagree,1,Slightly Disagree,3,Strongly Agree,7,Slightly Disagree,3,12
5fc4e3a13624d2033b394ebd,ToM,Agree,6,Neither Agree Nor Disagree,4,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Strongly Agree,7,26
60c770d31f37d816732cce06,ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Disagree,3,21
60c07e5182bf1353056371f6,ToM,Strongly Disagree,1,Slightly Agree,5,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Strongly Agree,7,23
5c6ff96f2d666100018c60f6,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,27
5eb95face45c8503b7ba79ba,No-ToM,Disagree,2,Slightly Disagree,3,Disagree,2,Disagree,2,Strongly Agree,7,Disagree,2,11
60479459dd0290016d41bda5,ToM,Slightly Disagree,3,Neither Agree Nor Disagree,4,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Slightly Disagree,3,18
60254506dee01c0432ff5788,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
5f74a62577e0dc08621fd641,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Disagree,3,Strongly Agree,7,Agree,6,25
601bdcd3d8db935e8d968163,No-ToM,Agree,6,Slightly Disagree,3,Disagree,2,Disagree,2,Strongly Agree,7,Agree,6,19
5fec81b0e7417ae06c70a976,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,30
60378f93c54b675465c1a2f8,ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,25
5fa0b58f57837c13bc8760d6,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,26
606e22e5312c3b75b4de9c36,ToM,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Agree,6,34
5f9c538d30a3e70dc1d9b0ea,No-ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
5f2ef7e2704e4d10b4daec33,No-ToM,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,Strongly Agree,7,Agree,6,28
5f18319541b5a021beae9b9a,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5f29510421c44f014deba2f7,No-ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,25
5f08b23ac6db570fef276d2e,ToM,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Strongly Agree,7,Neither Agree Nor Disagree,4,20
5a609c8331b87a0001c6b64c,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Agree,6,22
5d72923243376f0001c2d4f8,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Agree,6,Strongly Agree,7,Strongly Agree,7,30
5fde8b3e398b8b64d17b34f7,No-ToM,Slightly Agree,5,Agree,6,Slightly Disagree,3,Slightly Agree,5,Strongly Agree,7,Agree,6,25
608020ac203ea2b733dd9c9c,ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,29
60871e77074e1afef7a9699c,No-ToM,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Agree,6,22
60c8bfd9f42872e2d303cc67,ToM,Slightly Agree,5,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5f6f5427a809f44b50e3d911,ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Neither Agree Nor Disagree,4,23
6096dd310d92183ab4f552b8,No-ToM,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Neither Agree Nor Disagree,4,20
60aedf807062b97944addbc7,ToM,Strongly Disagree,1,Disagree,2,Disagree,2,Disagree,2,Strongly Agree,7,Slightly Disagree,3,10
6095575ad618f06348664bd6,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,26
602ecc522b8e88af492c0162,ToM,Agree,6,Slightly Agree,5,Disagree,2,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
5e8a066ae2eb0669f756253a,ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,29
60c73613c83af6dda7f626be,No-ToM,Slightly Agree,5,Slightly Disagree,3,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,24
5f883d5edabd952af2fd9a7c,ToM,Slightly Agree,5,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,24
6017fd33b8ea663b9dc54e33,ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Disagree,3,Disagree,2,Strongly Agree,7,Slightly Disagree,3,16
5f28a0b984cfc61f36d4d957,ToM,Slightly Disagree,3,Disagree,2,Slightly Agree,5,Disagree,2,Strongly Agree,7,Slightly Disagree,3,15
5ec66938dab5740239677741,No-ToM,Agree,6,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,28
5ecbd3bdae617006fa9e6876,No-ToM,Strongly Agree,7,Agree,6,Agree,6,Agree,6,Agree,6,Neither Agree Nor Disagree,4,29
5f411b4f319c2e092d469562,ToM,Slightly Agree,5,Disagree,2,Neither Agree Nor Disagree,4,Slightly Disagree,3,Strongly Agree,7,Agree,6,20
5f7df8c2b3675a0667443c73,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,26
60c369ebf7b68cf1aa2f180e,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Neither Agree Nor Disagree,4,Strongly Agree,7,Neither Agree Nor Disagree,4,21
60a3cb81622eda3114027fe6,ToM,Strongly Agree,7,Slightly Disagree,3,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Strongly Agree,7,26
60bb88ba02a29f04080eb106,ToM,Slightly Disagree,3,Slightly Disagree,3,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,22
5d142465f9974f0001580c55,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,26
5fbbf8d39432d5048fb4d4b3,No-ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,27
60a3bb7763f7e773637698f7,No-ToM,Slightly Disagree,3,Agree,6,Slightly Disagree,3,Slightly Agree,5,Strongly Agree,7,Slightly Disagree,3,20
59858eab7678a6000110e4d6,No-ToM,Slightly Agree,5,Slightly Agree,5,Strongly Disagree,1,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,19
5fdebabfb5d1fc684adaa1f9,No-ToM,Agree,6,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,28
60c78e09ce5b86faea33e564,No-ToM,Slightly Agree,5,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,27
5e56dfacef82c60946b0e7c6,ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
5f3714657b2a7d18f42f7316,ToM,Agree,6,Slightly Agree,5,Agree,6,Agree,6,Strongly Agree,7,Agree,6,29
6081a95dc08d7cacbf857e89,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Disagree,3,Strongly Agree,7,Strongly Agree,7,28
5f05f1b685012f012ed7520d,No-ToM,Agree,6,Strongly Agree,7,Slightly Agree,5,Disagree,2,Strongly Agree,7,Slightly Agree,5,25
5f1eb35f12e4af0196a01408,ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,24
5eeb71367c83c62e9a864883,No-ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
6008187e151c8f37107d58ed,No-ToM,Slightly Disagree,3,Disagree,2,Agree,6,Slightly Disagree,3,Agree,6,Neither Agree Nor Disagree,4,18
601c1128034be9673e23d52d,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
5ea5a81513923f593cd94b07,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
60c881eb69b71b965cca3c5d,ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
5f52fefa6df3fe1ed6430b96,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,29
5fb411f8b58ab902c5ee69e7,No-ToM,Agree,6,Agree,6,Agree,6,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,30
60c8b4ffbb263a42e7e86f31,ToM,Agree,6,Slightly Agree,5,Disagree,2,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,21
5fe8cdb82178d17ce8b9fdc5,No-ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5fd77bb5246a37086f19c67c,ToM,Slightly Disagree,3,Neither Agree Nor Disagree,4,Agree,6,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,25
5cfc3dfaceb2d50019394664,No-ToM,Slightly Agree,5,Disagree,2,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,22
60ac0155998dd9751fba75cd,ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
5ca333ab8001d50001c68a29,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Disagree,2,Strongly Agree,7,Slightly Disagree,3,21
60c8a8f77be1bd74cc97df4f,No-ToM,Disagree,2,Disagree,2,Neither Agree Nor Disagree,4,Slightly Disagree,3,Strongly Agree,7,Agree,6,17
5f15bc6286fcde6b7d115e6f,ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Agree,6,26
5c6f1d9ed8ae4f000192fadc,No-ToM,Agree,6,Agree,6,Strongly Agree,7,Agree,6,Strongly Agree,7,Agree,6,31
5f1592e40e065a0563e69b6c,ToM,Neither Agree Nor Disagree,4,Slightly Disagree,3,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Strongly Agree,7,Disagree,2,17
5e70b7fdbd50c9000927e813,No-ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,24
60afe29531c8ca4d54fef28f,No-ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
6093db76c8a4ed17e178cdbe,No-ToM,Strongly Agree,7,Strongly Agree,7,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,31
5fdeba2d6395d9697ecb5858,No-ToM,Strongly Agree,7,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Strongly Agree,7,32
6036906e5b4bac4295d49731,ToM,Slightly Disagree,3,Disagree,2,Disagree,2,Disagree,2,Strongly Agree,7,Slightly Disagree,3,12
60c4edfaf5f6ec630f39d73e,No-ToM,Disagree,2,Disagree,2,Strongly Disagree,1,Disagree,2,Strongly Agree,7,Disagree,2,9
5fe9be56e66d7f8fe840a5b7,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5cf9316cd80e0b0019f490e7,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Strongly Agree,7,Agree,6,24
5ce1372c55fe0d001869c8d8,No-ToM,Agree,6,Slightly Agree,5,Disagree,2,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,22
5f7cc279ea05e514c8cf2d46,No-ToM,Agree,6,Agree,6,Slightly Disagree,3,Slightly Disagree,3,Strongly Agree,7,Strongly Agree,7,25
5f32b273c3812a01e33548b1,ToM,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Agree,6,30
5e99952a00a6bd00090ff702,No-ToM,Agree,6,Disagree,2,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Agree,6,28
60c678f5405845d4113e6a3d,No-ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Strongly Agree,7,31
5e70c8ae4a860a0008edf420,ToM,Agree,6,Agree,6,Neither Agree Nor Disagree,4,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5f08f9db92c3fb1783d2ea7e,No-ToM,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,Strongly Agree,7,Strongly Agree,7,31
6089335e72cf88ca390ae1d6,ToM,Slightly Agree,5,Slightly Disagree,3,Strongly Disagree,1,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,17
5cad063d22389a0017fa6d7e,ToM,Disagree,2,Slightly Disagree,3,Disagree,2,Slightly Disagree,3,Strongly Agree,7,Neither Agree Nor Disagree,4,14
6046740da6ef5703583064a8,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,29
5f0c7a2f0ab6450af12e4c05,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5da903f3b5c28d0017745a1c,ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Agree,6,Slightly Agree,5,Agree,6,Slightly Agree,5,25
5fa26d58b1145030398e72f9,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Disagree,3,Disagree,2,Strongly Agree,7,Agree,6,21
5e5eb2c22e5b4a046a224902,ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Agree,6,Strongly Agree,7,29
602b2d3fb9bd922649dcb9c5,No-ToM,Agree,6,Agree,6,Strongly Agree,7,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,31
5bc7851135b90f0001432a3c,ToM,Agree,6,Agree,6,Agree,6,Agree,6,Strongly Agree,7,Agree,6,30
6042bfe03a397a218b990b0a,ToM,Neither Agree Nor Disagree,4,Neither Agree Nor Disagree,4,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,23
6076bf5854c0fd2915867db8,No-ToM,Slightly Disagree,3,Agree,6,Disagree,2,Agree,6,Strongly Agree,7,Agree,6,23
5dd5d194d3ac2a5851d9394a,ToM,Agree,6,Slightly Disagree,3,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,23
5f32545b1d37151ac36ce785,No-ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
604a26040b95e97868fdabec,No-ToM,Agree,6,Disagree,2,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,25
5e2089a47be2bb0172c9c295,No-ToM,Slightly Agree,5,Agree,6,Slightly Agree,5,Agree,6,Strongly Agree,7,Agree,6,28
5c49519651c26300012d216f,No-ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,26
5d24b93d71f10500194f1fba,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Slightly Agree,5,25
60c9c6e1728092717b93abde,No-ToM,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Agree,6,34
5f7f1a945578f30413237f48,No-ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
5efb4bbfa3de8708958b03de,No-ToM,Agree,6,Agree,6,Strongly Agree,7,Slightly Agree,5,Strongly Agree,7,Agree,6,30
60c79a757954894151f9ea86,ToM,Agree,6,Neither Agree Nor Disagree,4,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Strongly Agree,7,26
5d23433454fc1400185fd7ad,ToM,Slightly Agree,5,Slightly Agree,5,Agree,6,Slightly Agree,5,Strongly Agree,7,Agree,6,27
60c99f84be084aff5f292f27,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,28
5e306c9e4dd79606e0ed3e74,ToM,Agree,6,Slightly Agree,5,Agree,6,Agree,6,Strongly Agree,7,Strongly Agree,7,30
6047515810b4f01ccbc8d036,ToM,Agree,6,Slightly Agree,5,Slightly Agree,5,Agree,6,Strongly Agree,7,Slightly Agree,5,27
60c89428b6379e8f36cffa70,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,25
60b62b7a7009b979ded89ab3,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Strongly Agree,7,29
5eff25aab3e798468bfdeccb,ToM,Slightly Agree,5,Slightly Agree,5,Slightly Agree,5,Agree,6,Strongly Agree,7,Slightly Agree,5,26
5f9726db1f926e0aad9850ab,No-ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Disagree,3,Slightly Disagree,3,Strongly Agree,7,Agree,6,21
5b73dc45a6cbce0001228d87,ToM,Agree,6,Agree,6,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,Strongly Agree,7,33
6040093e0a7ed41aeb718833,ToM,Slightly Agree,5,Slightly Disagree,3,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Agree,5,23
60bf3f3ddac76d58c7388ea8,No-ToM,Slightly Agree,5,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Slightly Disagree,3,24
60c9041a96fabc8d7cb36cb5,No-ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,28
602ede929c4b05b315507c25,ToM,Slightly Agree,5,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Disagree,3,Strongly Agree,7,Slightly Agree,5,22
5ef9e7a8e1d3567a48fa1154,ToM,Agree,6,Agree,6,Slightly Agree,5,Slightly Agree,5,Strongly Agree,7,Agree,6,28
601a4b80aa4e411db6e87016,ToM,Slightly Agree,5,Neither Agree Nor Disagree,4,Slightly Agree,5,Neither Agree Nor Disagree,4,Strongly Agree,7,Agree,6,24
60c8ef2dd1ec0ad14f22af38,ToM,Strongly Agree,7,Slightly Agree,5,Agree,6,Neither Agree Nor Disagree,4,Strongly Agree,7,Strongly Agree,7,29
60c9e464e8c19ca40b35cf05,No-ToM,Neither Agree Nor Disagree,4,Disagree,2,Neither Agree Nor Disagree,4,Slightly Disagree,3,Strongly Agree,7,Agree,6,19
